****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.020    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (MGD)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01     35.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth        TA       DIC        pH    OmegaC    OmegaA     R_cal     R_arg
      Step (FluxAvg)       (m)       (m)       (m)       (m) (mmol/m3) (mmol/m3)   (total)        ()        () (umol/hr) (umol/hr)
  3459.386   412.597   351.000     4.874  2900.013  2499.990     8.367     7.051     4.455
  3470.626   413.938   352.000     4.888  2900.013  2499.990     8.367     7.051     4.455
  3481.878   415.280   353.000     4.902  2900.013  2499.991     8.367     7.051     4.455
  3493.142   416.624   354.000     4.916  2900.013  2499.991     8.367     7.051     4.455
  3504.419   417.969   355.000     4.930  2900.013  2499.991     8.367     7.051     4.455
  3515.708   419.315   356.000     4.944  2900.012  2499.992     8.367     7.051     4.455
  3527.008   420.663   357.000     4.957  2900.012  2499.992     8.367     7.051     4.455
  3538.321   422.013   358.000     4.971  2900.012  2499.992     8.367     7.051     4.455
  3549.646   423.364   359.000     4.985  2900.011  2499.992     8.367     7.051     4.455
  3560.983   424.716   360.000     4.999  2900.011  2499.992     8.367     7.051     4.455
  3572.333   426.070   361.000     5.013  2900.011  2499.992     8.367     7.051     4.455
  3583.694   427.425   362.000     5.027  2900.011  2499.992     8.367     7.051     4.455
  3595.067   428.781   363.000     5.041  2900.011  2499.992     8.367     7.051     4.455
  3606.452   430.139   364.000     5.055  2900.011  2499.992     8.367     7.051     4.455
  3617.849   431.499   365.000     5.069  2900.010  2499.993     8.367     7.051     4.455
  3629.259   432.860   366.000     5.082  2900.010  2499.993     8.367     7.051     4.455
  3640.680   434.222   367.000     5.096  2900.010  2499.993     8.367     7.051     4.455
  3652.113   435.586   368.000     5.110  2900.009  2499.993     8.367     7.050     4.455
  3663.558   436.951   369.000     5.124  2900.009  2499.993     8.367     7.050     4.455
  3675.015   438.318   370.000     5.138  2900.009  2499.993     8.367     7.050     4.455
  3686.484   439.686   371.000     5.152  2900.009  2499.994     8.367     7.050     4.455
  3697.965   441.055   372.000     5.166  2900.009  2499.994     8.367     7.050     4.455
  3709.458   442.426   373.000     5.180  2900.009  2499.994     8.367     7.050     4.455
  3720.962   443.798   374.000     5.194  2900.008  2499.994     8.367     7.050     4.455
  3732.479   445.172   375.000     5.207  2900.008  2499.994     8.367     7.050     4.455
  3744.007   446.547   376.000     5.221  2900.008  2499.994     8.367     7.050     4.455
  3755.548   447.924   377.000     5.235  2900.008  2499.994     8.367     7.050     4.455
  3767.100   449.302   378.000     5.249  2900.008  2499.994     8.367     7.050     4.455
  3778.664   450.681   379.000     5.263  2900.008  2499.994     8.367     7.050     4.455
  3790.240   452.062   380.000     5.277  2900.007  2499.995     8.367     7.050     4.455
  3801.827   453.444   381.000     5.291  2900.007  2499.995     8.367     7.050     4.455
  3813.427   454.827   382.000     5.305  2900.007  2499.995     8.367     7.050     4.455
  3825.038   456.212   383.000     5.319  2900.007  2499.995     8.367     7.050     4.455
  3836.661   457.599   384.000     5.332  2900.007  2499.995     8.367     7.050     4.455
  3848.295   458.987   385.000     5.346  2900.007  2499.995     8.367     7.050     4.455
  3859.942   460.376   386.000     5.360  2900.007  2499.995     8.367     7.050     4.455
  3871.600   461.766   387.000     5.374  2900.007  2499.995     8.367     7.050     4.455
  3883.270   463.158   388.000     5.388  2900.007  2499.995     8.367     7.050     4.455
  3894.951   464.552   389.000     5.402  2900.006  2499.996     8.367     7.050     4.455
  3906.645   465.946   390.000     5.416  2900.006  2499.996     8.367     7.050     4.455
  3918.350   467.343   391.000     5.430  2900.006  2499.996     8.367     7.050     4.455
  3930.066   468.740   392.000     5.444  2900.006  2499.996     8.367     7.050     4.455
  3941.795   470.139   393.000     5.457  2900.006  2499.996     8.367     7.050     4.455
  3953.535   471.539   394.000     5.471  2900.006  2499.996     8.367     7.050     4.455
  3965.286   472.941   395.000     5.485  2900.005  2499.996     8.367     7.050     4.455
  3977.050   474.344   396.000     5.499  2900.005  2499.996     8.367     7.050     4.455
  3988.824   475.749   397.000     5.513  2900.005  2499.996     8.367     7.050     4.455
  4000.611   477.155   398.000     5.527  2900.005  2499.996     8.367     7.050     4.455
  4012.409   478.562   399.000     5.541  2900.005  2499.996     8.367     7.050     4.455
  4024.219   479.970   400.000     5.555  2900.005  2499.996     8.367     7.050     4.455
  4036.040   481.380   401.000     5.569  2900.005  2499.997     8.367     7.050     4.455
  4047.873   482.792   402.000     5.582  2900.005  2499.997     8.367     7.050     4.455
  4059.717   484.205   403.000     5.596  2900.005  2499.997     8.367     7.050     4.455
  4071.573   485.619   404.000     5.610  2900.005  2499.997     8.367     7.050     4.455
  4083.440   487.034   405.000     5.624  2900.005  2499.997     8.367     7.050     4.455
  4095.319   488.451   406.000     5.638  2900.005  2499.997     8.367     7.050     4.455
  4107.210   489.869   407.000     5.652  2900.004  2499.997     8.367     7.050     4.455
  4119.111   491.289   408.000     5.666  2900.004  2499.997     8.367     7.050     4.455
  4131.025   492.710   409.000     5.680  2900.004  2499.997     8.367     7.050     4.455
  4142.950   494.132   410.000     5.694  2900.004  2499.997     8.367     7.050     4.455
  4154.886   495.556   411.000     5.707  2900.004  2499.997     8.367     7.050     4.455
  4166.834   496.981   412.000     5.721  2900.004  2499.997     8.367     7.050     4.455
  4178.793   498.408   413.000     5.735  2900.004  2499.997     8.367     7.050     4.455
  4190.764   499.836   414.000     5.749  2900.004  2499.997     8.367     7.050     4.455
  4202.746   501.265   415.000     5.763  2900.004  2499.997     8.367     7.050     4.455
  4214.739   502.695   416.000     5.777  2900.004  2499.997     8.367     7.050     4.455
  4226.744   504.127   417.000     5.791  2900.004  2499.997     8.367     7.050     4.455
  4238.760   505.560   418.000     5.805  2900.004  2499.997     8.367     7.050     4.455
  4250.788   506.995   419.000     5.819  2900.003  2499.998     8.367     7.050     4.455
  4262.827   508.431   420.000     5.832  2900.003  2499.998     8.367     7.050     4.455
  4274.877   509.868   421.000     5.846  2900.003  2499.998     8.367     7.050     4.455
  4286.938   511.307   422.000     5.860  2900.003  2499.998     8.367     7.050     4.455
  4299.011   512.747   423.000     5.874  2900.003  2499.998     8.367     7.050     4.455
  4311.096   514.188   424.000     5.888  2900.003  2499.998     8.367     7.050     4.455
  4323.191   515.631   425.000     5.902  2900.003  2499.998     8.367     7.050     4.455
  4335.298   517.075   426.000     5.916  2900.003  2499.998     8.367     7.050     4.455
  4347.416   518.521   427.000     5.930  2900.003  2499.998     8.367     7.050     4.455
  4359.546   519.967   428.000     5.944  2900.003  2499.998     8.367     7.050     4.455
  4371.687   521.415   429.000     5.957  2900.003  2499.998     8.367     7.050     4.455
  4383.838   522.865   430.000     5.971  2900.003  2499.998     8.367     7.050     4.455
  4396.002   524.316   431.000     5.985  2900.003  2499.998     8.367     7.050     4.455
  4408.176   525.768   432.000     5.999  2900.003  2499.998     8.367     7.050     4.455
  4420.362   527.221   433.000     6.013  2900.003  2499.998     8.367     7.050     4.455
  4432.559   528.676   434.000     6.027  2900.002  2499.998     8.367     7.050     4.455
  4444.767   530.132   435.000     6.041  2900.002  2499.998     8.367     7.050     4.455
  4456.986   531.590   436.000     6.055  2900.002  2499.998     8.367     7.050     4.455
  4469.216   533.048   437.000     6.069  2900.002  2499.998     8.367     7.050     4.455
  4481.458   534.509   438.000     6.082  2900.002  2499.998     8.367     7.050     4.455
  4493.711   535.970   439.000     6.096  2900.002  2499.998     8.367     7.050     4.455
  4505.975   537.433   440.000     6.110  2900.002  2499.998     8.367     7.050     4.455
  4518.250   538.897   441.000     6.124  2900.002  2499.998     8.367     7.050     4.455
  4530.536   540.362   442.000     6.138  2900.002  2499.998     8.367     7.050     4.455
  4542.833   541.829   443.000     6.152  2900.002  2499.999     8.367     7.050     4.455
  4555.142   543.297   444.000     6.166  2900.002  2499.999     8.367     7.050     4.455
  4567.461   544.767   445.000     6.180  2900.002  2499.999     8.367     7.050     4.455
  4579.792   546.237   446.000     6.194  2900.002  2499.999     8.367     7.050     4.455
  4592.134   547.710   447.000     6.207  2900.002  2499.999     8.367     7.050     4.455
  4604.487   549.183   448.000     6.221  2900.002  2499.999     8.367     7.050     4.455
  4616.850   550.658   449.000     6.235  2900.002  2499.999     8.367     7.050     4.455
  4629.225   552.134   450.000     6.249  2900.002  2499.999     8.367     7.050     4.455
  4641.611   553.611   451.000     6.263  2900.002  2499.999     8.367     7.050     4.455
  4654.008   555.090   452.000     6.277  2900.002  2499.999     8.367     7.050     4.455
  4666.416   556.570   453.000     6.291  2900.002  2499.999     8.367     7.050     4.455
  4678.835   558.051   454.000     6.305  2900.002  2499.999     8.367     7.050     4.455
  4691.265   559.534   455.000     6.319  2900.002  2499.999     8.367     7.050     4.455
  4703.706   561.017   456.000     6.332  2900.002  2499.999     8.367     7.050     4.455
  4716.158   562.503   457.000     6.346  2900.002  2499.999     8.367     7.050     4.455
  4728.621   563.989   458.000     6.360  2900.001  2499.999     8.367     7.050     4.455
  4741.095   565.477   459.000     6.374  2900.001  2499.999     8.367     7.050     4.455
  4753.580   566.966   460.000     6.388  2900.001  2499.999     8.367     7.050     4.455
  4766.076   568.457   461.000     6.402  2900.001  2499.999     8.367     7.050     4.455
  4778.582   569.948   462.000     6.416  2900.001  2499.999     8.367     7.050     4.455
  4791.100   571.441   463.000     6.430  2900.001  2499.999     8.367     7.050     4.455
  4803.628   572.936   464.000     6.444  2900.001  2499.999     8.367     7.050     4.455
  4816.168   574.431   465.000     6.457  2900.001  2499.999     8.367     7.050     4.455
  4828.718   575.928   466.000     6.471  2900.001  2499.999     8.367     7.050     4.455
  4841.280   577.427   467.000     6.485  2900.001  2499.999     8.367     7.050     4.455
  4853.852   578.926   468.000     6.499  2900.001  2499.999     8.367     7.050     4.455
  4866.435   580.427   469.000     6.513  2900.001  2499.999     8.367     7.050     4.455
  4879.029   581.929   470.000     6.527  2900.001  2499.999     8.367     7.050     4.455
  4891.633   583.433   471.000     6.541  2900.001  2499.999     8.367     7.050     4.455
  4904.249   584.937   472.000     6.555  2900.001  2499.999     8.367     7.050     4.455
  4916.875   586.443   473.000     6.569  2900.001  2499.999     8.367     7.050     4.455
  4929.512   587.951   474.000     6.582  2900.001  2499.999     8.367     7.050     4.455
  4942.160   589.459   475.000     6.596  2900.001  2499.999     8.367     7.050     4.455
  4954.819   590.969   476.000     6.610  2900.001  2499.999     8.367     7.050     4.455
  4967.489   592.480   477.000     6.624  2900.001  2499.999     8.367     7.050     4.455
  4980.169   593.993   478.000     6.638  2900.001  2499.999     8.367     7.050     4.455
  4992.860   595.506   479.000     6.652  2900.001  2499.999     8.367     7.050     4.455
  5005.562   597.021   480.000     6.666  2900.001  2499.999     8.367     7.050     4.455
  5018.275   598.538   481.000     6.680  2900.001  2499.999     8.367     7.050     4.455
  5026.699   599.542   481.662     6.689  2900.001  2499.999     8.367     7.050     4.455
